,closeAsk,closeBid,complete,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,time,volume
10990,1.60318,1.60294,True,1.60798,1.60776,1.60082,1.60058,1.60353,1.60331,2011-07-08T13:00:00.000000Z,8075
10991,1.60626,1.60526,True,1.60629,1.60529,1.60191,1.60166,1.60315,1.60291,2011-07-08T17:00:00.000000Z,2552
10992,1.60626,1.60526,True,1.60626,1.60526,1.60626,1.60526,1.60626,1.60526,2011-07-08T21:00:00.000000Z,2
10993,1.60596,1.60496,True,1.60626,1.60526,1.60596,1.60496,1.60626,1.60526,2011-07-09T01:00:00.000000Z,2
10994,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-09T05:00:00.000000Z,2
10995,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-09T09:00:00.000000Z,2
10996,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-09T13:00:00.000000Z,2
10997,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-09T17:00:00.000000Z,2
10998,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-09T21:00:00.000000Z,2
10999,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-10T01:00:00.000000Z,2
11000,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-10T05:00:00.000000Z,2
11001,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-10T09:00:00.000000Z,2
11002,1.60596,1.60496,True,1.60596,1.60496,1.60596,1.60496,1.60596,1.60496,2011-07-10T13:00:00.000000Z,2
11003,1.60227,1.60127,True,1.60596,1.60496,1.60175,1.60075,1.60596,1.60496,2011-07-10T17:00:00.000000Z,675
11004,1.60251,1.60227,True,1.60437,1.6041,1.60166,1.60099,1.60221,1.60121,2011-07-10T21:00:00.000000Z,2843
11005,1.60023,1.60002,True,1.60294,1.6027,1.5993,1.599,1.60255,1.60231,2011-07-11T01:00:00.000000Z,1918
11006,1.59548,1.59526,True,1.60089,1.60068,1.59477,1.59455,1.60027,1.60006,2011-07-11T05:00:00.000000Z,4767
11007,1.59571,1.59549,True,1.59741,1.59719,1.59382,1.5936,1.59551,1.59529,2011-07-11T09:00:00.000000Z,5887
11008,1.59222,1.59199,True,1.59567,1.59545,1.58839,1.58817,1.59567,1.59545,2011-07-11T13:00:00.000000Z,6964
11009,1.59088,1.59053,True,1.5925,1.59227,1.59003,1.5898,1.59219,1.59196,2011-07-11T17:00:00.000000Z,2655
11010,1.59009,1.5898,True,1.59193,1.59156,1.59,1.58971,1.59083,1.59048,2011-07-11T21:00:00.000000Z,1798
11011,1.58687,1.58657,True,1.59165,1.59136,1.5863,1.58601,1.59013,1.58984,2011-07-12T01:00:00.000000Z,4219
11012,1.58231,1.58209,True,1.58735,1.58705,1.57824,1.57713,1.58692,1.58662,2011-07-12T05:00:00.000000Z,10433
11013,1.58497,1.58474,True,1.58742,1.58719,1.58026,1.58004,1.58235,1.58213,2011-07-12T09:00:00.000000Z,9463
11014,1.59351,1.59328,True,1.5949,1.59467,1.58265,1.58242,1.58494,1.58471,2011-07-12T13:00:00.000000Z,9481
11015,1.59139,1.59104,True,1.59507,1.59481,1.59099,1.59074,1.59348,1.59325,2011-07-12T17:00:00.000000Z,3910
11016,1.59434,1.59406,True,1.59594,1.59565,1.5908,1.59045,1.59134,1.59099,2011-07-12T21:00:00.000000Z,3252
11017,1.59127,1.59101,True,1.59521,1.59493,1.59126,1.591,1.59438,1.5941,2011-07-13T01:00:00.000000Z,2497
11018,1.59457,1.59417,True,1.59906,1.5988,1.59131,1.58918,1.59131,1.59105,2011-07-13T05:00:00.000000Z,6099
11019,1.59532,1.59508,True,1.59711,1.59688,1.59339,1.59315,1.59454,1.59414,2011-07-13T09:00:00.000000Z,7059
11020,1.61069,1.61039,True,1.61227,1.61197,1.59439,1.59415,1.59536,1.59512,2011-07-13T13:00:00.000000Z,11267
11021,1.61078,1.61043,True,1.61175,1.61145,1.60889,1.60859,1.61072,1.61042,2011-07-13T17:00:00.000000Z,3283
11022,1.61606,1.61576,True,1.61958,1.61928,1.61084,1.61049,1.61087,1.61052,2011-07-13T21:00:00.000000Z,5227
11023,1.61523,1.615,True,1.61661,1.61626,1.61333,1.6131,1.61602,1.61572,2011-07-14T01:00:00.000000Z,2129
11024,1.61335,1.61311,True,1.61518,1.61495,1.60962,1.6094,1.61518,1.61495,2011-07-14T05:00:00.000000Z,7166
11025,1.61429,1.61407,True,1.61517,1.61495,1.60995,1.60973,1.61339,1.61315,2011-07-14T09:00:00.000000Z,8264
11026,1.61323,1.61295,True,1.61604,1.61579,1.61069,1.61041,1.61425,1.61403,2011-07-14T13:00:00.000000Z,7311
11027,1.61432,1.61382,True,1.6163,1.61602,1.61208,1.61178,1.6132,1.61292,2011-07-14T17:00:00.000000Z,4302
11028,1.61528,1.61499,True,1.6178,1.61751,1.61352,1.61317,1.61428,1.61378,2011-07-14T21:00:00.000000Z,2670
11029,1.61585,1.61556,True,1.61712,1.61683,1.61465,1.61436,1.61525,1.61496,2011-07-15T01:00:00.000000Z,2132
11030,1.60986,1.60964,True,1.61653,1.61627,1.60874,1.60852,1.61582,1.61553,2011-07-15T05:00:00.000000Z,5335
11031,1.60916,1.60893,True,1.61352,1.6133,1.60778,1.60755,1.6099,1.60968,2011-07-15T09:00:00.000000Z,5591
11032,1.61474,1.61444,True,1.6167,1.61647,1.60921,1.60882,1.60921,1.60898,2011-07-15T13:00:00.000000Z,8735
11033,1.61414,1.61314,True,1.61578,1.61478,1.61138,1.61108,1.61471,1.61441,2011-07-15T17:00:00.000000Z,2580
11034,1.61414,1.61314,True,1.61414,1.61314,1.61414,1.61314,1.61414,1.61314,2011-07-16T17:00:00.000000Z,2
11035,1.61414,1.61314,True,1.61414,1.61314,1.61414,1.61314,1.61414,1.61314,2011-07-16T21:00:00.000000Z,2
11036,1.61414,1.61314,True,1.61414,1.61314,1.61414,1.61314,1.61414,1.61314,2011-07-17T01:00:00.000000Z,2
11037,1.61414,1.61314,True,1.61414,1.61314,1.61414,1.61314,1.61414,1.61314,2011-07-17T05:00:00.000000Z,2
11038,1.61414,1.61314,True,1.61414,1.61314,1.61414,1.61314,1.61414,1.61314,2011-07-17T09:00:00.000000Z,2
11039,1.61414,1.61314,True,1.61414,1.61314,1.61414,1.61314,1.61414,1.61314,2011-07-17T13:00:00.000000Z,2
11040,1.61151,1.61051,True,1.61613,1.61413,1.61111,1.60975,1.61464,1.61264,2011-07-17T17:00:00.000000Z,331
11041,1.6091,1.60887,True,1.61368,1.61318,1.60722,1.60699,1.61155,1.61055,2011-07-17T21:00:00.000000Z,4265
11042,1.61146,1.61114,True,1.61179,1.61147,1.60682,1.60659,1.60915,1.60892,2011-07-18T01:00:00.000000Z,3468
11043,1.60944,1.60922,True,1.61297,1.61275,1.60775,1.60753,1.61149,1.61117,2011-07-18T05:00:00.000000Z,4985
11044,1.60878,1.60728,True,1.61112,1.6109,1.60633,1.60611,1.60941,1.60919,2011-07-18T09:00:00.000000Z,5043
11045,1.6033,1.60305,True,1.61076,1.61052,1.60065,1.60041,1.60874,1.60724,2011-07-18T13:00:00.000000Z,7080
11046,1.60589,1.60554,True,1.60598,1.60571,1.60211,1.60186,1.60334,1.60309,2011-07-18T17:00:00.000000Z,2521
11047,1.60753,1.60732,True,1.6078,1.60745,1.60435,1.604,1.60585,1.6055,2011-07-18T21:00:00.000000Z,1561
11048,1.60789,1.60768,True,1.60827,1.60806,1.60667,1.60646,1.60749,1.60728,2011-07-19T01:00:00.000000Z,2033
11049,1.61475,1.61453,True,1.61491,1.61469,1.60568,1.60547,1.60785,1.60764,2011-07-19T05:00:00.000000Z,5667
11050,1.61225,1.61203,True,1.61617,1.61595,1.61055,1.61033,1.61479,1.61457,2011-07-19T09:00:00.000000Z,5211
11051,1.61346,1.61322,True,1.61789,1.61765,1.61125,1.61103,1.61221,1.61199,2011-07-19T13:00:00.000000Z,7062
11052,1.61251,1.61216,True,1.61543,1.61519,1.61088,1.61058,1.61349,1.61325,2011-07-19T17:00:00.000000Z,2801
11053,1.61164,1.61136,True,1.61442,1.61409,1.6108,1.61052,1.61255,1.6122,2011-07-19T21:00:00.000000Z,1511
11054,1.61255,1.61229,True,1.61321,1.61295,1.61106,1.61078,1.61167,1.61139,2011-07-20T01:00:00.000000Z,1297
11055,1.61196,1.61172,True,1.61378,1.61354,1.60704,1.60681,1.61251,1.61225,2011-07-20T05:00:00.000000Z,6034
11056,1.61356,1.61334,True,1.61512,1.6149,1.61072,1.6105,1.61199,1.61175,2011-07-20T09:00:00.000000Z,5616
11057,1.61539,1.61516,True,1.61604,1.61581,1.61147,1.61125,1.61352,1.6133,2011-07-20T13:00:00.000000Z,5539
11058,1.61556,1.61521,True,1.61682,1.61659,1.61413,1.6139,1.61536,1.61513,2011-07-20T17:00:00.000000Z,2031
11059,1.6164,1.61612,True,1.61756,1.61725,1.6148,1.61452,1.6156,1.61525,2011-07-20T21:00:00.000000Z,1873
11060,1.61587,1.61559,True,1.61739,1.61711,1.61475,1.61447,1.61636,1.61608,2011-07-21T01:00:00.000000Z,1235
11061,1.61639,1.61617,True,1.62043,1.61987,1.61543,1.61521,1.61583,1.61555,2011-07-21T05:00:00.000000Z,5081
11062,1.62449,1.62419,True,1.62515,1.62485,1.61223,1.61198,1.61643,1.61621,2011-07-21T09:00:00.000000Z,8234
11063,1.62982,1.62958,True,1.63249,1.63225,1.6237,1.62343,1.62446,1.62416,2011-07-21T13:00:00.000000Z,8481
11064,1.63331,1.63296,True,1.63357,1.63322,1.6294,1.62916,1.62978,1.62954,2011-07-21T17:00:00.000000Z,3277
11065,1.63148,1.63119,True,1.63436,1.63401,1.6307,1.6304,1.63327,1.63292,2011-07-21T21:00:00.000000Z,1466
11066,1.6307,1.63046,True,1.63169,1.6314,1.6298,1.62956,1.63152,1.63123,2011-07-22T01:00:00.000000Z,1240
11067,1.6294,1.62918,True,1.63249,1.63227,1.6273,1.62708,1.63067,1.63043,2011-07-22T05:00:00.000000Z,5082
11068,1.62747,1.62725,True,1.63283,1.63261,1.62709,1.62687,1.62944,1.62922,2011-07-22T09:00:00.000000Z,4463
11069,1.63121,1.63097,True,1.63272,1.63248,1.62658,1.62634,1.62743,1.62721,2011-07-22T13:00:00.000000Z,6325
11070,1.63054,1.62954,True,1.63213,1.63189,1.62991,1.62891,1.63124,1.631,2011-07-22T17:00:00.000000Z,1574
11071,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-22T21:00:00.000000Z,2
11072,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-23T01:00:00.000000Z,2
11073,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-23T05:00:00.000000Z,2
11074,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-23T09:00:00.000000Z,2
11075,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-23T13:00:00.000000Z,2
11076,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-23T17:00:00.000000Z,2
11077,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-23T21:00:00.000000Z,2
11078,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-24T01:00:00.000000Z,2
11079,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-24T05:00:00.000000Z,2
11080,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-24T09:00:00.000000Z,2
11081,1.63054,1.62954,True,1.63054,1.62954,1.63054,1.62954,1.63054,1.62954,2011-07-24T13:00:00.000000Z,2
11082,1.63404,1.63304,True,1.63435,1.63335,1.63054,1.62954,1.63054,1.62954,2011-07-24T17:00:00.000000Z,299
11083,1.63023,1.62994,True,1.63467,1.63427,1.62894,1.62864,1.63394,1.63294,2011-07-24T21:00:00.000000Z,2443
11084,1.63032,1.6301,True,1.63125,1.63096,1.62925,1.62896,1.63026,1.62997,2011-07-25T01:00:00.000000Z,1784
11085,1.62759,1.62735,True,1.63295,1.63271,1.62632,1.62608,1.63036,1.63014,2011-07-25T05:00:00.000000Z,5210
11086,1.6291,1.62887,True,1.63032,1.63009,1.62641,1.62617,1.62756,1.62732,2011-07-25T09:00:00.000000Z,4085
11087,1.62876,1.62853,True,1.63026,1.63003,1.62732,1.62709,1.62907,1.62884,2011-07-25T13:00:00.000000Z,5194
11088,1.62783,1.62748,True,1.63155,1.63132,1.62754,1.62719,1.6288,1.62857,2011-07-25T17:00:00.000000Z,1760
11089,1.62881,1.6285,True,1.62896,1.62858,1.62677,1.62647,1.62787,1.62752,2011-07-25T21:00:00.000000Z,1220
11090,1.63451,1.6342,True,1.63469,1.63441,1.62882,1.62843,1.62885,1.62854,2011-07-26T01:00:00.000000Z,3756
11091,1.63845,1.63817,True,1.64151,1.64123,1.63302,1.63274,1.63448,1.63417,2011-07-26T05:00:00.000000Z,8013
11092,1.64069,1.64019,True,1.64225,1.64202,1.63733,1.63705,1.63848,1.6382,2011-07-26T09:00:00.000000Z,4754
11093,1.63881,1.63858,True,1.6408,1.64054,1.63723,1.637,1.64065,1.64015,2011-07-26T13:00:00.000000Z,5324
11094,1.64082,1.64047,True,1.64302,1.64279,1.63876,1.63853,1.63884,1.63861,2011-07-26T17:00:00.000000Z,1749
11095,1.64347,1.64318,True,1.64404,1.64375,1.64064,1.64029,1.64087,1.64052,2011-07-26T21:00:00.000000Z,1396
11096,1.64341,1.64312,True,1.64373,1.64344,1.64207,1.64178,1.64343,1.64314,2011-07-27T01:00:00.000000Z,1844
11097,1.64224,1.64201,True,1.64338,1.64314,1.63905,1.6388,1.64338,1.64309,2011-07-27T05:00:00.000000Z,4790
11098,1.63778,1.63755,True,1.64265,1.64242,1.63565,1.63495,1.64221,1.64198,2011-07-27T09:00:00.000000Z,5356
11099,1.63281,1.63253,True,1.63963,1.6394,1.63277,1.63249,1.63782,1.63759,2011-07-27T13:00:00.000000Z,7261
11100,1.63326,1.63276,True,1.63418,1.6339,1.63142,1.63115,1.63285,1.63257,2011-07-27T17:00:00.000000Z,2891
11101,1.63333,1.63303,True,1.63404,1.63354,1.63205,1.63155,1.63332,1.63282,2011-07-27T21:00:00.000000Z,1547
11102,1.63261,1.63231,True,1.63463,1.63433,1.63165,1.63135,1.63336,1.63306,2011-07-28T01:00:00.000000Z,1832
11103,1.63448,1.63423,True,1.6366,1.63635,1.63103,1.63078,1.63258,1.63228,2011-07-28T05:00:00.000000Z,4448
11104,1.63301,1.63279,True,1.63635,1.63613,1.62958,1.62936,1.63445,1.6342,2011-07-28T09:00:00.000000Z,5467
11105,1.63347,1.63324,True,1.6349,1.63467,1.63128,1.63106,1.63305,1.63283,2011-07-28T13:00:00.000000Z,5281
11106,1.63761,1.63721,True,1.63852,1.63812,1.63313,1.6329,1.63343,1.6332,2011-07-28T17:00:00.000000Z,2195
11107,1.63532,1.63504,True,1.63801,1.63761,1.63524,1.63489,1.63755,1.63715,2011-07-28T21:00:00.000000Z,1161
11108,1.63496,1.63468,True,1.63655,1.63627,1.63244,1.63216,1.63536,1.63508,2011-07-29T01:00:00.000000Z,2433
11109,1.62844,1.62822,True,1.63507,1.63479,1.62626,1.62604,1.63499,1.63471,2011-07-29T05:00:00.000000Z,5670
11110,1.63585,1.63555,True,1.63728,1.63698,1.6266,1.62638,1.6284,1.62818,2011-07-29T09:00:00.000000Z,6260
11111,1.64345,1.64315,True,1.64718,1.64688,1.63562,1.63532,1.63581,1.63551,2011-07-29T13:00:00.000000Z,8565
11112,1.64311,1.64211,True,1.6448,1.6445,1.6413,1.6403,1.64348,1.64318,2011-07-29T17:00:00.000000Z,2493
11113,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-29T21:00:00.000000Z,2
11114,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-30T01:00:00.000000Z,2
11115,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-30T05:00:00.000000Z,2
11116,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-30T09:00:00.000000Z,2
11117,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-30T13:00:00.000000Z,2
11118,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-30T17:00:00.000000Z,2
11119,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-30T21:00:00.000000Z,2
11120,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-31T01:00:00.000000Z,2
11121,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-31T05:00:00.000000Z,2
11122,1.64311,1.64211,True,1.64351,1.64251,1.64311,1.64211,1.64311,1.64211,2011-07-31T09:00:00.000000Z,3
11123,1.64311,1.64211,True,1.64311,1.64211,1.64311,1.64211,1.64311,1.64211,2011-07-31T13:00:00.000000Z,2
11124,1.64299,1.64229,True,1.64413,1.64313,1.64103,1.64003,1.64311,1.64211,2011-07-31T17:00:00.000000Z,770
11125,1.64612,1.64576,True,1.64761,1.64725,1.63911,1.63861,1.6429,1.6422,2011-07-31T21:00:00.000000Z,3885
11126,1.64481,1.64451,True,1.64771,1.64735,1.64385,1.64349,1.64615,1.64579,2011-08-01T01:00:00.000000Z,2315
11127,1.64093,1.64071,True,1.64672,1.6465,1.64032,1.63806,1.64485,1.64455,2011-08-01T05:00:00.000000Z,5932
11128,1.63661,1.63639,True,1.64595,1.64573,1.63631,1.63609,1.64089,1.64067,2011-08-01T09:00:00.000000Z,6713
11129,1.62913,1.62891,True,1.63689,1.63667,1.62389,1.62367,1.63665,1.63643,2011-08-01T13:00:00.000000Z,10727
11130,1.6297,1.62935,True,1.63114,1.63089,1.62687,1.62665,1.62909,1.62887,2011-08-01T17:00:00.000000Z,3020
11131,1.63201,1.63173,True,1.63214,1.63186,1.62907,1.62879,1.62962,1.62927,2011-08-01T21:00:00.000000Z,2007
11132,1.63221,1.63193,True,1.63268,1.6324,1.63045,1.63017,1.63197,1.63169,2011-08-02T01:00:00.000000Z,1628
11133,1.62728,1.62678,True,1.63302,1.63274,1.6264,1.62597,1.63225,1.63197,2011-08-02T05:00:00.000000Z,7200
11134,1.62768,1.62746,True,1.62929,1.6289,1.62261,1.62239,1.62725,1.62675,2011-08-02T09:00:00.000000Z,6187
11135,1.62839,1.62817,True,1.63037,1.63015,1.62514,1.62492,1.62764,1.62742,2011-08-02T13:00:00.000000Z,6716
11136,1.63,1.62965,True,1.63168,1.63146,1.62775,1.62753,1.62842,1.6282,2011-08-02T17:00:00.000000Z,3059
11137,1.62643,1.62613,True,1.63085,1.6305,1.626,1.6257,1.63004,1.62969,2011-08-02T21:00:00.000000Z,1940
11138,1.62806,1.62778,True,1.62926,1.62898,1.62528,1.62498,1.62639,1.62609,2011-08-03T01:00:00.000000Z,2067
11139,1.63739,1.63639,True,1.6375,1.6365,1.62661,1.62635,1.62802,1.62774,2011-08-03T05:00:00.000000Z,6941
11140,1.63934,1.63912,True,1.64066,1.64035,1.63743,1.63643,1.63743,1.63643,2011-08-03T09:00:00.000000Z,5569
11141,1.64106,1.64082,True,1.64257,1.64233,1.63592,1.63568,1.63937,1.63915,2011-08-03T13:00:00.000000Z,8499
11142,1.64299,1.64264,True,1.64322,1.64298,1.64038,1.64014,1.64103,1.64079,2011-08-03T17:00:00.000000Z,3080
11143,1.64368,1.64339,True,1.64426,1.64386,1.64277,1.64237,1.64308,1.64273,2011-08-03T21:00:00.000000Z,1389
11144,1.63722,1.63693,True,1.64365,1.64336,1.63675,1.63646,1.64365,1.64336,2011-08-04T01:00:00.000000Z,3772
11145,1.63905,1.63883,True,1.63962,1.6394,1.63341,1.63319,1.63718,1.63689,2011-08-04T05:00:00.000000Z,5799
11146,1.63483,1.6346,True,1.63976,1.63954,1.62875,1.62853,1.63909,1.63887,2011-08-04T09:00:00.000000Z,9117
11147,1.62975,1.62951,True,1.63734,1.63711,1.62903,1.62879,1.63479,1.63456,2011-08-04T13:00:00.000000Z,11511
11148,1.62584,1.62549,True,1.62974,1.6295,1.62483,1.62448,1.62971,1.62947,2011-08-04T17:00:00.000000Z,5543
11149,1.62448,1.62418,True,1.62789,1.62754,1.62306,1.62276,1.62589,1.62554,2011-08-04T21:00:00.000000Z,2646
11150,1.62618,1.62588,True,1.6282,1.62787,1.62388,1.62358,1.62452,1.62422,2011-08-05T01:00:00.000000Z,3811
11151,1.6292,1.62898,True,1.6296,1.6293,1.62481,1.62451,1.62622,1.62592,2011-08-05T05:00:00.000000Z,7862
11152,1.62988,1.62966,True,1.63274,1.6325,1.62608,1.62586,1.62924,1.62902,2011-08-05T09:00:00.000000Z,9000
11153,1.63695,1.63665,True,1.63988,1.63958,1.62876,1.62854,1.62985,1.62963,2011-08-05T13:00:00.000000Z,12994
11154,1.63941,1.63841,True,1.64012,1.63912,1.63359,1.63329,1.63699,1.63669,2011-08-05T17:00:00.000000Z,6344
11155,1.63941,1.63841,True,1.63941,1.63841,1.63941,1.63841,1.63941,1.63841,2011-08-05T21:00:00.000000Z,2
11156,1.64041,1.63741,True,1.64041,1.63841,1.63941,1.63741,1.63941,1.63841,2011-08-06T01:00:00.000000Z,4
11157,1.64041,1.63741,True,1.64041,1.63741,1.64041,1.63741,1.64041,1.63741,2011-08-06T05:00:00.000000Z,2
11158,1.64041,1.63741,True,1.64041,1.63741,1.64041,1.63741,1.64041,1.63741,2011-08-06T09:00:00.000000Z,2
11159,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-06T13:00:00.000000Z,2
11160,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-06T17:00:00.000000Z,2
11161,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-06T21:00:00.000000Z,2
11162,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-07T01:00:00.000000Z,2
11163,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-07T05:00:00.000000Z,2
11164,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-07T09:00:00.000000Z,2
11165,1.64016,1.63766,True,1.64016,1.63766,1.64016,1.63766,1.64016,1.63766,2011-08-07T13:00:00.000000Z,2
11166,1.64758,1.64658,True,1.64766,1.64666,1.64016,1.63691,1.64016,1.63766,2011-08-07T17:00:00.000000Z,3462
11167,1.64232,1.64198,True,1.64834,1.64734,1.6407,1.64036,1.64752,1.64652,2011-08-07T21:00:00.000000Z,5772
11168,1.64136,1.64101,True,1.64572,1.64538,1.63879,1.63844,1.64236,1.64202,2011-08-08T01:00:00.000000Z,4552
11169,1.64203,1.64181,True,1.64742,1.64715,1.64024,1.64002,1.6414,1.64105,2011-08-08T05:00:00.000000Z,8852
11170,1.63353,1.63331,True,1.6432,1.64298,1.63341,1.63319,1.64198,1.64176,2011-08-08T09:00:00.000000Z,7814
11171,1.63607,1.63585,True,1.63684,1.63662,1.62985,1.62963,1.63349,1.63327,2011-08-08T13:00:00.000000Z,10844
11172,1.632,1.63165,True,1.63802,1.6378,1.63174,1.63139,1.63611,1.63589,2011-08-08T17:00:00.000000Z,6390
11173,1.62905,1.62878,True,1.6339,1.63361,1.62718,1.62691,1.63204,1.63169,2011-08-08T21:00:00.000000Z,4311
11174,1.63331,1.63297,True,1.63393,1.63359,1.62695,1.62668,1.62901,1.62874,2011-08-09T01:00:00.000000Z,7974
11175,1.63628,1.63603,True,1.63952,1.63927,1.63058,1.63033,1.63335,1.63301,2011-08-09T05:00:00.000000Z,14692
11176,1.63303,1.63278,True,1.64123,1.64098,1.63214,1.63189,1.63631,1.63606,2011-08-09T09:00:00.000000Z,14915
11177,1.62115,1.6209,True,1.63333,1.63308,1.61773,1.61748,1.63306,1.63281,2011-08-09T13:00:00.000000Z,10838
11178,1.63197,1.63147,True,1.63233,1.63193,1.62013,1.61983,1.62111,1.62086,2011-08-09T17:00:00.000000Z,11531
11179,1.62975,1.62951,True,1.63372,1.63322,1.62918,1.62894,1.63202,1.63152,2011-08-09T21:00:00.000000Z,3495
11180,1.62765,1.62742,True,1.63051,1.63027,1.6274,1.62717,1.62979,1.62955,2011-08-10T01:00:00.000000Z,3975
11181,1.62444,1.62421,True,1.62888,1.62865,1.62319,1.62296,1.62762,1.62739,2011-08-10T05:00:00.000000Z,8969
11182,1.62282,1.6226,True,1.62821,1.62798,1.61939,1.61889,1.62447,1.62424,2011-08-10T09:00:00.000000Z,9219
11183,1.61526,1.61501,True,1.6231,1.62288,1.61253,1.61228,1.62286,1.62264,2011-08-10T13:00:00.000000Z,12305
11184,1.6136,1.6132,True,1.61813,1.61788,1.61259,1.61224,1.61522,1.61497,2011-08-10T17:00:00.000000Z,5200
11185,1.61441,1.61417,True,1.61464,1.6144,1.61133,1.61109,1.61364,1.61324,2011-08-10T21:00:00.000000Z,3090
11186,1.61742,1.61718,True,1.61893,1.61869,1.61313,1.61289,1.61444,1.6142,2011-08-11T01:00:00.000000Z,5991
11187,1.61861,1.61839,True,1.62083,1.62061,1.61569,1.61547,1.61739,1.61715,2011-08-11T05:00:00.000000Z,7726
11188,1.61508,1.61486,True,1.61895,1.61873,1.61194,1.61172,1.61865,1.61843,2011-08-11T09:00:00.000000Z,10732
11189,1.6217,1.62145,True,1.62362,1.62337,1.61399,1.61377,1.61503,1.61481,2011-08-11T13:00:00.000000Z,11576
11190,1.62403,1.62368,True,1.62405,1.6237,1.61884,1.61859,1.62173,1.62148,2011-08-11T17:00:00.000000Z,4111
11191,1.6218,1.62156,True,1.62447,1.6242,1.62165,1.62141,1.62398,1.62363,2011-08-11T21:00:00.000000Z,1866
11192,1.61988,1.61964,True,1.62251,1.62227,1.61942,1.61918,1.62177,1.62153,2011-08-12T01:00:00.000000Z,3260
11193,1.62678,1.62656,True,1.62783,1.62761,1.61682,1.61658,1.61984,1.6196,2011-08-12T05:00:00.000000Z,7717
11194,1.62931,1.62909,True,1.62992,1.6297,1.62575,1.62553,1.62682,1.6266,2011-08-12T09:00:00.000000Z,5874
11195,1.62749,1.62727,True,1.63137,1.63115,1.62668,1.62646,1.62927,1.62905,2011-08-12T13:00:00.000000Z,7089
11196,1.62827,1.62727,True,1.62893,1.62871,1.62741,1.62657,1.62753,1.62731,2011-08-12T17:00:00.000000Z,2111
11197,1.62827,1.62727,True,1.62827,1.62727,1.62827,1.62727,1.62827,1.62727,2011-08-12T21:00:00.000000Z,2
11198,1.62827,1.62727,True,1.62827,1.62727,1.62827,1.62727,1.62827,1.62727,2011-08-13T01:00:00.000000Z,2
11199,1.62827,1.62727,True,1.62827,1.62727,1.62827,1.62727,1.62827,1.62727,2011-08-13T05:00:00.000000Z,2
11200,1.62827,1.62727,True,1.62827,1.62727,1.62827,1.62727,1.62827,1.62727,2011-08-13T09:00:00.000000Z,2
11201,1.62827,1.62727,True,1.62827,1.62727,1.62827,1.62727,1.62827,1.62727,2011-08-13T13:00:00.000000Z,2
